id,data,produto,cliente,quantidade
2690,2022-11-16,FARINHA,XOQUE,135
2691,2022-05-18,SAL,CHIMBALAIE,74
2692,2022-11-25,SAL,PILAO,108
2693,2022-05-24,CAFE,PILAO,130
2694,2022-12-03,FARINHA,XOQUE,93
2695,2022-06-13,SAL,DOLLY,119
2696,2022-04-05,CANETA,SANTAROSA,69
2697,2023-01-05,CAFE,ACALME,137
2698,2022-11-12,ADESIVO,DOLLY,86
2699,2022-12-12,SAL,DOLLY,144
2700,2022-03-31,PAPEL,PILAO,91
2701,2022-04-18,PAPEL,CHIMBALAIE,128
2702,2022-09-08,SABAO,DOLLY,75
2703,2022-05-27,SAL,ACALME,146
2704,2022-04-11,PAPEL,CHIMBALAIE,69
2705,2022-07-14,ADESIVO,CHIMBALAIE,69
2706,2022-06-05,PAPEL,SANTAROSA,100
2707,2022-08-03,PAPEL,PILAO,116
2708,2022-01-10,CANETA,ACALME,78
2709,2023-01-29,PAPEL,ACALME,106
2710,2022-08-11,CANETA,ACALME,69
2711,2022-05-15,CAFE,ACALME,53
2712,2022-04-13,PLASTICO,ACALME,114
2713,2022-11-30,BORRACHA,MACAXEIRA,136
2714,2022-09-05,FARINHA,ACALME,83
2715,2022-11-08,CAFE,CHIMBALAIE,116
2716,2022-09-19,FARINHA,DOLLY,66
2717,2022-02-02,BORRACHA,ACALME,114
2718,2023-01-15,PLASTICO,SANTAROSA,87
2719,2023-01-17,PAPEL,SANTAROSA,87
2720,2022-08-18,BORRACHA,DOLLY,93
2721,2022-03-09,PLASTICO,XOQUE,120
2722,2022-08-26,ADESIVO,CHIMBALAIE,135
2723,2022-05-11,PAPEL,MACAXEIRA,98
2724,2022-07-02,ADESIVO,MACAXEIRA,74
2725,2022-08-29,BORRACHA,PILAO,67
2726,2022-02-21,BORRACHA,MACAXEIRA,67
2727,2022-07-09,BORRACHA,PILAO,114
2728,2022-02-11,CANETA,CHIMBALAIE,57
2729,2022-06-21,PAPEL,DOLLY,126
2730,2022-06-22,CAFE,CHIMBALAIE,104
2731,2022-04-29,CAFE,PILAO,112
2732,2022-11-26,BORRACHA,XOQUE,90
2733,2022-07-04,CAFE,SANTAROSA,115
2734,2022-01-05,CAFE,PILAO,80
2735,2022-08-02,PLASTICO,ACALME,137
2736,2022-01-05,SAL,CHIMBALAIE,148
2737,2022-09-03,ADESIVO,CHIMBALAIE,54
2738,2022-07-22,SAL,ACALME,115
2739,2022-02-14,ADESIVO,MACAXEIRA,62
2740,2022-11-05,SAL,XOQUE,98
2741,2022-05-12,ADESIVO,ACALME,81
2742,2023-01-20,SABAO,DOLLY,141
2743,2022-02-20,ADESIVO,PILAO,88
2744,2022-07-31,PLASTICO,PILAO,62
2745,2022-11-16,FARINHA,SANTAROSA,78
2746,2022-10-12,SAL,PILAO,90
2747,2022-07-29,SAL,ACALME,80
2748,2022-03-04,BORRACHA,XOQUE,118
2749,2022-12-28,FARINHA,XOQUE,56
2750,2023-01-25,CAFE,ACALME,108
2751,2022-06-18,SAL,CHIMBALAIE,73
2752,2022-06-26,FARINHA,MACAXEIRA,117
2753,2023-01-13,PAPEL,MACAXEIRA,129
2754,2022-06-04,PAPEL,CHIMBALAIE,115
2755,2022-02-19,SAL,XOQUE,108
2756,2022-12-31,SABAO,MACAXEIRA,121
2757,2022-07-18,ADESIVO,XOQUE,88
2758,2022-09-08,PAPEL,CHIMBALAIE,93
2759,2022-05-13,CANETA,MACAXEIRA,137
2760,2022-06-11,CANETA,MACAXEIRA,85
2761,2022-12-03,ADESIVO,SANTAROSA,97
2762,2022-07-09,SABAO,XOQUE,83
2763,2022-10-06,CANETA,PILAO,77
2764,2022-04-03,BORRACHA,CHIMBALAIE,75
2765,2022-02-25,SABAO,CHIMBALAIE,137
2766,2022-06-20,BORRACHA,PILAO,93
2767,2022-03-30,ADESIVO,PILAO,135
2768,2022-08-05,SABAO,XOQUE,62
2769,2022-05-12,PLASTICO,SANTAROSA,66
2770,2022-04-26,PAPEL,ACALME,143
2771,2022-07-10,ADESIVO,PILAO,115
2772,2022-07-02,SABAO,CHIMBALAIE,137
2773,2022-09-01,BORRACHA,SANTAROSA,54
2774,2022-04-21,SABAO,MACAXEIRA,59
2775,2022-02-23,PAPEL,DOLLY,85
2776,2022-09-30,CANETA,PILAO,119
2777,2022-12-10,CAFE,DOLLY,68
2778,2022-11-27,SAL,MACAXEIRA,133
2779,2022-08-05,PAPEL,CHIMBALAIE,67
2780,2022-02-06,SAL,MACAXEIRA,78
2781,2022-11-18,CAFE,CHIMBALAIE,96
2782,2022-12-04,SAL,XOQUE,106
2783,2022-06-14,ADESIVO,XOQUE,95
2784,2022-02-10,ADESIVO,PILAO,60
2785,2022-07-13,BORRACHA,MACAXEIRA,146
2786,2022-12-05,SAL,XOQUE,127
2787,2022-05-06,PLASTICO,PILAO,117
2788,2022-07-17,FARINHA,SANTAROSA,104
2789,2022-07-27,ADESIVO,DOLLY,69
2790,2022-02-12,SABAO,DOLLY,131
2791,2022-08-18,BORRACHA,PILAO,71
2792,2022-04-05,CANETA,XOQUE,67
2793,2022-02-21,CAFE,XOQUE,108
2794,2022-05-30,CAFE,DOLLY,92
2795,2022-07-31,CAFE,DOLLY,104
2796,2023-01-11,SABAO,ACALME,99
2797,2022-05-31,ADESIVO,SANTAROSA,141
2798,2022-09-15,ADESIVO,ACALME,92
2799,2022-09-22,SAL,CHIMBALAIE,84
2800,2022-12-23,PLASTICO,SANTAROSA,74
2801,2022-04-07,SABAO,DOLLY,134
2802,2022-11-30,CAFE,ACALME,68
2803,2022-07-23,CAFE,SANTAROSA,80
2804,2022-08-30,CANETA,DOLLY,88
2805,2022-12-13,CAFE,DOLLY,125
2806,2022-09-19,BORRACHA,PILAO,100
2807,2022-11-17,CAFE,PILAO,101
2808,2022-03-07,CAFE,DOLLY,135
2809,2022-03-30,SABAO,DOLLY,147
2810,2022-05-14,PAPEL,XOQUE,116
2811,2022-10-15,PLASTICO,XOQUE,125
2812,2022-06-28,FARINHA,SANTAROSA,77
2813,2022-03-24,FARINHA,PILAO,71
2814,2023-01-12,CANETA,MACAXEIRA,132
2815,2023-01-15,PLASTICO,PILAO,149
2816,2022-07-07,PAPEL,DOLLY,68
2817,2022-12-29,FARINHA,SANTAROSA,93
2818,2022-08-11,PAPEL,XOQUE,77
2819,2022-11-01,SABAO,PILAO,140
2820,2022-09-21,CANETA,MACAXEIRA,111
2821,2022-08-05,CAFE,CHIMBALAIE,92
2822,2022-08-24,BORRACHA,MACAXEIRA,89
2823,2022-06-30,PLASTICO,ACALME,71
2824,2022-06-30,FARINHA,XOQUE,147
2825,2022-06-07,SAL,ACALME,93
2826,2022-09-30,ADESIVO,DOLLY,59
2827,2022-11-17,SABAO,ACALME,61
2828,2022-11-25,PAPEL,XOQUE,79
2829,2022-02-17,CANETA,ACALME,107
2830,2022-05-30,SAL,MACAXEIRA,98
2831,2022-05-21,BORRACHA,ACALME,51
2832,2022-04-29,FARINHA,DOLLY,66
2833,2022-11-14,CAFE,DOLLY,55
2834,2022-05-25,ADESIVO,MACAXEIRA,135
2835,2022-03-26,FARINHA,CHIMBALAIE,86
2836,2022-01-24,SABAO,MACAXEIRA,140
2837,2022-01-13,BORRACHA,CHIMBALAIE,137
2838,2022-09-01,CANETA,SANTAROSA,65
2839,2022-04-24,ADESIVO,CHIMBALAIE,121
2840,2022-09-22,BORRACHA,XOQUE,133
2841,2022-04-18,BORRACHA,PILAO,145
2842,2022-03-28,ADESIVO,MACAXEIRA,117
2843,2022-02-18,SAL,XOQUE,140
2844,2022-11-12,SAL,DOLLY,119
2845,2022-06-22,ADESIVO,XOQUE,89
2846,2022-11-02,BORRACHA,CHIMBALAIE,112
2847,2022-07-09,CANETA,SANTAROSA,96
2848,2022-10-23,CANETA,PILAO,143
2849,2022-10-31,PAPEL,PILAO,69
2850,2022-09-23,CANETA,MACAXEIRA,144
2851,2022-03-11,PLASTICO,ACALME,141
2852,2022-07-03,PLASTICO,DOLLY,116
2853,2022-05-29,SAL,DOLLY,135
2854,2022-04-02,FARINHA,ACALME,74
2855,2022-07-17,PAPEL,CHIMBALAIE,98
2856,2022-04-03,SAL,XOQUE,61
2857,2022-08-25,PLASTICO,CHIMBALAIE,144
2858,2022-01-09,FARINHA,PILAO,97
2859,2022-03-24,SABAO,DOLLY,114
2860,2022-05-08,SABAO,DOLLY,74
2861,2022-07-27,ADESIVO,CHIMBALAIE,51
2862,2023-01-03,CANETA,XOQUE,63
2863,2022-12-19,PAPEL,MACAXEIRA,57
2864,2022-03-10,BORRACHA,DOLLY,82
2865,2022-11-25,CANETA,DOLLY,98
2866,2022-04-21,CANETA,SANTAROSA,52
2867,2022-09-07,PLASTICO,MACAXEIRA,98
2868,2023-01-07,PLASTICO,PILAO,148
2869,2022-11-07,CAFE,PILAO,138
2870,2022-01-27,FARINHA,DOLLY,58
2871,2022-07-26,SAL,XOQUE,81
2872,2022-10-08,PLASTICO,SANTAROSA,86
2873,2022-08-06,SAL,CHIMBALAIE,128
2874,2022-03-14,ADESIVO,DOLLY,55
2875,2022-04-17,SAL,PILAO,53
2876,2022-08-30,SAL,MACAXEIRA,129
2877,2022-08-16,SAL,ACALME,117
2878,2022-03-11,SABAO,XOQUE,117
2879,2022-01-28,FARINHA,XOQUE,87
2880,2022-11-24,ADESIVO,SANTAROSA,90
2881,2022-09-06,ADESIVO,DOLLY,142
2882,2022-12-15,BORRACHA,PILAO,129
2883,2022-04-24,SABAO,XOQUE,99
2884,2022-11-22,PAPEL,ACALME,108
2885,2022-02-04,CAFE,CHIMBALAIE,57
2886,2022-08-09,PAPEL,DOLLY,125
2887,2022-09-21,SAL,MACAXEIRA,135
2888,2022-03-05,SAL,XOQUE,95
2889,2022-02-18,BORRACHA,PILAO,136
2890,2022-01-16,FARINHA,XOQUE,147
2891,2022-05-31,FARINHA,SANTAROSA,135
2892,2022-08-12,CAFE,MACAXEIRA,80
2893,2022-08-21,SABAO,DOLLY,89
2894,2022-07-15,ADESIVO,ACALME,127
2895,2022-11-13,BORRACHA,DOLLY,50
2896,2022-06-10,CAFE,SANTAROSA,121
2897,2022-09-25,SAL,XOQUE,127
2898,2022-03-25,SABAO,CHIMBALAIE,111
2899,2022-08-10,CAFE,PILAO,113
2900,2022-08-22,SAL,CHIMBALAIE,90
2901,2022-03-04,FARINHA,DOLLY,110
2902,2022-01-24,SAL,CHIMBALAIE,148
2903,2022-04-25,SABAO,SANTAROSA,121
2904,2022-12-02,SABAO,ACALME,56
2905,2022-03-06,FARINHA,MACAXEIRA,51
2906,2022-08-12,SAL,XOQUE,62
2907,2022-08-19,SABAO,DOLLY,52
2908,2022-01-10,PLASTICO,ACALME,61
2909,2023-01-08,SABAO,CHIMBALAIE,82
2910,2022-09-06,FARINHA,XOQUE,105
2911,2022-06-09,PLASTICO,CHIMBALAIE,106
2912,2022-07-24,BORRACHA,MACAXEIRA,102
2913,2022-04-18,SAL,MACAXEIRA,133
2914,2022-07-13,BORRACHA,ACALME,69
2915,2022-07-21,SABAO,CHIMBALAIE,138
2916,2023-01-21,ADESIVO,PILAO,123
2917,2022-09-20,CAFE,MACAXEIRA,81
2918,2022-02-24,ADESIVO,CHIMBALAIE,145
2919,2022-03-27,SABAO,CHIMBALAIE,139
2920,2022-10-05,BORRACHA,DOLLY,125
2921,2022-12-22,FARINHA,CHIMBALAIE,65
2922,2022-08-13,SABAO,SANTAROSA,111
2923,2022-02-15,SABAO,ACALME,138
2924,2023-01-13,BORRACHA,MACAXEIRA,142
2925,2023-01-02,CANETA,CHIMBALAIE,101
2926,2022-04-16,CANETA,CHIMBALAIE,85
2927,2022-08-15,PAPEL,SANTAROSA,70
2928,2022-04-07,CAFE,XOQUE,146
2929,2022-04-19,PLASTICO,ACALME,146
2930,2022-01-09,CANETA,XOQUE,80
2931,2022-02-07,ADESIVO,MACAXEIRA,109
2932,2022-07-30,BORRACHA,CHIMBALAIE,57
2933,2022-06-10,PAPEL,CHIMBALAIE,129
2934,2022-08-21,SABAO,XOQUE,117
2935,2022-12-18,CANETA,ACALME,89
2936,2023-01-17,FARINHA,DOLLY,141
2937,2022-07-11,BORRACHA,XOQUE,95
2938,2022-12-26,FARINHA,MACAXEIRA,143
2939,2022-01-23,CAFE,XOQUE,75
2940,2022-12-07,CANETA,SANTAROSA,66
2941,2022-03-09,PLASTICO,XOQUE,94
2942,2023-01-10,CAFE,DOLLY,112
2943,2022-12-26,CANETA,ACALME,119
2944,2022-07-14,PLASTICO,MACAXEIRA,66
2945,2022-09-21,ADESIVO,SANTAROSA,73
2946,2023-01-16,PLASTICO,DOLLY,109
2947,2022-02-06,ADESIVO,SANTAROSA,91
2948,2023-01-17,BORRACHA,DOLLY,58
2949,2022-09-01,SABAO,SANTAROSA,92
2950,2022-03-24,PLASTICO,ACALME,95
2951,2022-10-26,ADESIVO,SANTAROSA,64
2952,2022-10-02,CANETA,ACALME,95
2953,2023-01-02,PAPEL,ACALME,57
2954,2022-06-01,BORRACHA,MACAXEIRA,92
2955,2022-12-29,ADESIVO,SANTAROSA,58
2956,2022-11-10,CANETA,DOLLY,94
2957,2022-10-08,PLASTICO,XOQUE,67
2958,2022-12-05,FARINHA,SANTAROSA,126
2959,2022-10-04,PLASTICO,MACAXEIRA,121
2960,2022-01-22,PLASTICO,DOLLY,54
2961,2022-10-05,FARINHA,XOQUE,110
2962,2022-06-12,SAL,DOLLY,99
2963,2022-10-25,PLASTICO,SANTAROSA,106
2964,2022-05-04,BORRACHA,DOLLY,57
2965,2022-12-18,PAPEL,XOQUE,119
2966,2022-06-26,PLASTICO,DOLLY,145
2967,2022-08-18,CANETA,PILAO,108
2968,2022-02-03,BORRACHA,XOQUE,55
2969,2022-02-22,BORRACHA,MACAXEIRA,90
2970,2022-01-03,FARINHA,XOQUE,89
2971,2022-04-12,SAL,PILAO,138
2972,2022-02-15,FARINHA,XOQUE,132
2973,2022-06-04,SABAO,ACALME,103
2974,2022-11-14,CAFE,DOLLY,112
2975,2022-12-09,CAFE,DOLLY,57
2976,2022-07-15,ADESIVO,CHIMBALAIE,93
2977,2022-03-14,PLASTICO,PILAO,146
2978,2022-12-20,PLASTICO,ACALME,78
2979,2022-06-25,PLASTICO,ACALME,146
2980,2022-01-09,ADESIVO,DOLLY,73
2981,2022-01-09,SABAO,MACAXEIRA,101
2982,2022-08-10,CAFE,MACAXEIRA,99
2983,2022-01-14,CANETA,XOQUE,76
2984,2022-06-06,SAL,ACALME,63
2985,2022-12-28,PAPEL,MACAXEIRA,137
2986,2022-04-11,CAFE,MACAXEIRA,129
2987,2023-01-13,ADESIVO,CHIMBALAIE,74
2988,2022-01-23,CAFE,XOQUE,106
2989,2022-03-20,SAL,CHIMBALAIE,140
2990,2022-08-27,FARINHA,CHIMBALAIE,57
2991,2022-12-22,PAPEL,MACAXEIRA,141
2992,2022-06-17,PAPEL,PILAO,70
2993,2022-05-27,SABAO,CHIMBALAIE,128
2994,2022-09-03,ADESIVO,CHIMBALAIE,65
2995,2022-09-09,SABAO,ACALME,137
2996,2022-03-12,ADESIVO,SANTAROSA,101
2997,2022-05-25,CANETA,MACAXEIRA,74
2998,2022-07-31,CANETA,ACALME,103
2999,2022-07-30,CANETA,XOQUE,94
3000,2023-01-03,CAFE,XOQUE,147
3001,2022-04-05,PAPEL,DOLLY,137
3002,2022-05-07,FARINHA,PILAO,104
3003,2022-11-17,PAPEL,MACAXEIRA,78
3004,2022-12-17,BORRACHA,XOQUE,123
3005,2023-01-21,FARINHA,MACAXEIRA,55
3006,2022-07-07,SABAO,DOLLY,138
3007,2022-04-10,PAPEL,ACALME,99
3008,2022-02-14,PLASTICO,PILAO,68
3009,2022-01-24,CAFE,SANTAROSA,146
3010,2022-03-27,SAL,DOLLY,55
3011,2022-12-01,BORRACHA,XOQUE,52
3012,2022-08-06,SABAO,PILAO,135
3013,2022-08-09,FARINHA,CHIMBALAIE,130
3014,2022-02-01,BORRACHA,MACAXEIRA,104
3015,2022-04-03,SAL,XOQUE,78
3016,2022-03-02,CAFE,ACALME,96
3017,2022-10-21,CAFE,CHIMBALAIE,61
3018,2022-03-15,CAFE,XOQUE,146
3019,2022-08-21,CAFE,PILAO,81
3020,2022-12-09,SABAO,DOLLY,83
3021,2022-09-25,ADESIVO,ACALME,91
3022,2022-01-17,FARINHA,MACAXEIRA,141
3023,2022-12-23,SAL,ACALME,102
3024,2022-03-16,CAFE,SANTAROSA,64
3025,2022-05-17,CANETA,PILAO,108
3026,2022-08-08,FARINHA,PILAO,57
3027,2022-01-16,CAFE,SANTAROSA,132
3028,2022-10-01,PLASTICO,MACAXEIRA,52
3029,2022-08-15,ADESIVO,XOQUE,99
3030,2022-10-24,CANETA,CHIMBALAIE,54
3031,2022-05-31,PAPEL,XOQUE,91
3032,2022-01-24,SABAO,ACALME,132
3033,2022-07-17,SAL,CHIMBALAIE,106
3034,2022-12-19,CAFE,DOLLY,122
3035,2022-10-26,CANETA,SANTAROSA,60
3036,2022-07-09,PLASTICO,CHIMBALAIE,115
3037,2022-10-01,BORRACHA,DOLLY,134
3038,2022-06-19,PLASTICO,ACALME,133
3039,2022-05-13,CAFE,SANTAROSA,61
3040,2022-11-30,FARINHA,DOLLY,115
3041,2022-06-06,SAL,DOLLY,99
3042,2022-08-02,BORRACHA,MACAXEIRA,113
3043,2022-12-20,BORRACHA,MACAXEIRA,111
3044,2023-01-17,BORRACHA,CHIMBALAIE,89
3045,2022-07-16,PAPEL,SANTAROSA,93
3046,2022-07-29,ADESIVO,DOLLY,143
3047,2022-07-25,FARINHA,PILAO,83
3048,2022-11-17,CANETA,XOQUE,141
3049,2022-02-26,CAFE,DOLLY,97
3050,2022-04-14,SABAO,CHIMBALAIE,101
3051,2022-05-24,SAL,XOQUE,63
3052,2023-01-05,ADESIVO,PILAO,61
3053,2022-09-30,PLASTICO,DOLLY,94
3054,2022-06-02,FARINHA,ACALME,60
3055,2022-01-16,PAPEL,ACALME,100
3056,2022-06-08,SAL,MACAXEIRA,97
3057,2022-02-19,SABAO,CHIMBALAIE,101
3058,2022-08-06,CANETA,CHIMBALAIE,109
3059,2022-07-05,BORRACHA,CHIMBALAIE,51
3060,2022-02-11,BORRACHA,MACAXEIRA,68
3061,2022-03-26,SAL,XOQUE,137
3062,2022-04-05,ADESIVO,PILAO,102
3063,2022-01-30,CAFE,ACALME,66
3064,2022-01-01,ADESIVO,MACAXEIRA,141
3065,2022-07-15,CAFE,XOQUE,108
3066,2022-10-07,BORRACHA,SANTAROSA,60
3067,2023-01-05,ADESIVO,MACAXEIRA,80
3068,2022-07-07,CAFE,CHIMBALAIE,115
3069,2022-02-06,FARINHA,DOLLY,74
3070,2022-11-06,CAFE,MACAXEIRA,134
3071,2022-11-18,PLASTICO,XOQUE,141
3072,2022-05-03,SAL,SANTAROSA,138
3073,2022-04-02,BORRACHA,DOLLY,130
3074,2022-05-11,SAL,CHIMBALAIE,141
3075,2022-09-09,PAPEL,MACAXEIRA,68
3076,2022-10-02,SAL,SANTAROSA,119
3077,2022-11-08,CAFE,CHIMBALAIE,131
3078,2022-05-10,SAL,DOLLY,80
3079,2022-09-26,BORRACHA,DOLLY,133
3080,2022-06-06,SABAO,DOLLY,83
3081,2022-12-16,CAFE,ACALME,54
3082,2022-07-13,ADESIVO,CHIMBALAIE,123
3083,2023-01-14,SABAO,SANTAROSA,54
3084,2022-08-05,ADESIVO,DOLLY,52
3085,2022-09-25,PLASTICO,MACAXEIRA,53
3086,2022-07-11,SABAO,DOLLY,77
3087,2022-08-16,CAFE,CHIMBALAIE,121
3088,2022-06-26,CANETA,MACAXEIRA,86
3089,2022-10-16,SAL,CHIMBALAIE,131
3090,2022-09-20,CANETA,SANTAROSA,52
3091,2022-03-15,PAPEL,MACAXEIRA,121
3092,2022-03-26,ADESIVO,ACALME,71
3093,2023-01-15,CANETA,PILAO,132
3094,2022-11-20,CAFE,ACALME,133
3095,2022-03-03,PAPEL,CHIMBALAIE,71
3096,2022-05-30,PLASTICO,ACALME,135
3097,2022-09-14,ADESIVO,CHIMBALAIE,149
3098,2022-03-24,CANETA,PILAO,101
3099,2022-10-15,BORRACHA,PILAO,106
3100,2022-09-14,SAL,DOLLY,113
3101,2023-01-24,FARINHA,PILAO,134
3102,2022-09-15,SAL,DOLLY,109
3103,2022-11-07,ADESIVO,ACALME,72
3104,2022-08-18,CAFE,DOLLY,109
3105,2022-07-05,SABAO,DOLLY,115
3106,2022-07-28,SAL,XOQUE,124
3107,2022-06-27,ADESIVO,CHIMBALAIE,143
3108,2022-11-30,PAPEL,CHIMBALAIE,54
3109,2022-05-11,SABAO,ACALME,50
3110,2022-08-06,BORRACHA,XOQUE,65
3111,2022-05-12,BORRACHA,XOQUE,103
3112,2022-07-31,ADESIVO,XOQUE,51
3113,2022-09-04,ADESIVO,SANTAROSA,51
3114,2022-05-02,PAPEL,SANTAROSA,50
3115,2022-07-09,FARINHA,SANTAROSA,136
3116,2022-10-10,FARINHA,SANTAROSA,81
3117,2022-03-17,PLASTICO,CHIMBALAIE,120
3118,2022-11-30,BORRACHA,SANTAROSA,112
3119,2023-01-12,BORRACHA,SANTAROSA,79
3120,2022-08-26,SABAO,SANTAROSA,59
3121,2022-08-03,CAFE,SANTAROSA,108
3122,2022-11-24,BORRACHA,SANTAROSA,70
3123,2023-01-19,ADESIVO,XOQUE,61
3124,2023-01-11,PLASTICO,SANTAROSA,121
3125,2022-12-09,FARINHA,ACALME,119
3126,2022-09-19,SABAO,PILAO,65
3127,2022-07-27,SABAO,ACALME,116
3128,2022-02-09,CAFE,ACALME,136
3129,2023-01-15,CANETA,CHIMBALAIE,123
3130,2022-11-10,CAFE,XOQUE,131
3131,2022-07-12,CAFE,DOLLY,126
3132,2022-09-04,CAFE,CHIMBALAIE,86
3133,2022-10-11,SAL,SANTAROSA,112
3134,2022-09-11,ADESIVO,CHIMBALAIE,143
3135,2022-09-12,BORRACHA,ACALME,126
3136,2022-05-20,FARINHA,XOQUE,84
3137,2022-11-22,FARINHA,PILAO,99
3138,2022-06-03,SABAO,CHIMBALAIE,69
3139,2022-08-06,SAL,PILAO,53
3140,2022-10-03,CAFE,SANTAROSA,148
3141,2022-02-05,ADESIVO,PILAO,139
3142,2022-07-20,PAPEL,DOLLY,118
3143,2022-02-27,CANETA,XOQUE,142
3144,2022-03-16,SAL,PILAO,59
3145,2022-03-07,PAPEL,MACAXEIRA,101
3146,2022-10-18,CAFE,XOQUE,104
3147,2022-03-03,PAPEL,PILAO,129
3148,2022-03-31,ADESIVO,ACALME,144
3149,2022-04-01,CAFE,DOLLY,118
3150,2022-07-04,ADESIVO,CHIMBALAIE,101
3151,2022-10-19,CANETA,XOQUE,63
3152,2022-08-26,CAFE,DOLLY,127
3153,2022-12-14,BORRACHA,XOQUE,75
3154,2023-01-01,SAL,ACALME,96
3155,2022-05-23,FARINHA,CHIMBALAIE,105
3156,2022-06-12,ADESIVO,SANTAROSA,92
3157,2023-01-04,FARINHA,MACAXEIRA,78
3158,2022-07-26,SAL,CHIMBALAIE,89
3159,2022-03-19,FARINHA,PILAO,115
3160,2022-04-30,FARINHA,ACALME,68
3161,2022-12-06,BORRACHA,MACAXEIRA,144
3162,2022-07-31,FARINHA,ACALME,69
3163,2022-07-02,CANETA,MACAXEIRA,116
3164,2022-05-24,SAL,DOLLY,130
3165,2022-09-01,CAFE,CHIMBALAIE,135
3166,2022-01-09,CANETA,DOLLY,61
3167,2022-08-30,SAL,DOLLY,77
3168,2022-12-26,FARINHA,CHIMBALAIE,113
3169,2022-10-06,CANETA,ACALME,94
3170,2022-09-06,SABAO,DOLLY,87
3171,2022-03-22,FARINHA,CHIMBALAIE,89
3172,2022-09-04,CANETA,ACALME,116
3173,2022-02-27,FARINHA,MACAXEIRA,70
3174,2022-04-19,BORRACHA,XOQUE,85
3175,2022-01-27,BORRACHA,DOLLY,138
3176,2022-04-23,BORRACHA,MACAXEIRA,147
3177,2022-06-03,BORRACHA,PILAO,108
3178,2022-09-03,BORRACHA,SANTAROSA,144
3179,2022-04-16,FARINHA,SANTAROSA,62
3180,2022-08-12,BORRACHA,DOLLY,143
3181,2022-08-29,ADESIVO,ACALME,65
3182,2022-07-18,SABAO,MACAXEIRA,55
3183,2022-02-09,SAL,SANTAROSA,136
3184,2022-01-04,PLASTICO,SANTAROSA,127
3185,2022-08-12,SABAO,PILAO,99
3186,2022-06-12,SAL,ACALME,79
3187,2022-06-22,FARINHA,MACAXEIRA,102
3188,2022-02-21,SAL,PILAO,104
3189,2022-02-27,ADESIVO,ACALME,82
3190,2022-05-25,PAPEL,XOQUE,115
3191,2022-06-27,ADESIVO,ACALME,129
3192,2022-10-22,SABAO,ACALME,50
3193,2022-04-10,PAPEL,CHIMBALAIE,64
3194,2022-01-25,CAFE,PILAO,89
3195,2022-01-18,ADESIVO,SANTAROSA,142
3196,2022-12-02,CAFE,PILAO,108
3197,2022-09-22,CANETA,ACALME,103
3198,2022-02-10,PLASTICO,PILAO,82
3199,2022-05-30,SAL,PILAO,103
3200,2023-01-24,PAPEL,ACALME,111
3201,2022-02-14,SAL,MACAXEIRA,111
3202,2022-04-24,CAFE,MACAXEIRA,113
3203,2022-12-07,ADESIVO,DOLLY,62
3204,2022-07-17,CANETA,MACAXEIRA,143
3205,2022-04-03,CAFE,ACALME,139
3206,2022-11-17,BORRACHA,XOQUE,125
3207,2022-06-26,CAFE,DOLLY,133
3208,2022-07-12,PAPEL,XOQUE,128
3209,2022-03-13,CANETA,MACAXEIRA,95
3210,2022-05-16,FARINHA,SANTAROSA,101
3211,2022-05-10,SAL,MACAXEIRA,63
3212,2022-05-10,CANETA,DOLLY,89
3213,2022-10-10,PAPEL,PILAO,51
3214,2022-01-22,CANETA,PILAO,69
3215,2022-08-25,SAL,MACAXEIRA,55
3216,2022-09-29,SAL,MACAXEIRA,126
3217,2022-03-04,ADESIVO,MACAXEIRA,58
3218,2022-01-03,ADESIVO,XOQUE,73
3219,2022-11-28,PAPEL,XOQUE,60
3220,2022-11-24,CAFE,DOLLY,85
3221,2022-12-10,BORRACHA,XOQUE,83
3222,2022-08-01,PAPEL,PILAO,54
3223,2022-01-30,CAFE,MACAXEIRA,131
3224,2023-01-17,CANETA,ACALME,75
3225,2022-02-15,SABAO,XOQUE,94
3226,2022-03-27,SABAO,CHIMBALAIE,54
3227,2022-07-11,CAFE,PILAO,64
3228,2022-05-02,PAPEL,XOQUE,102
3229,2022-03-16,BORRACHA,ACALME,148
3230,2022-02-25,SAL,SANTAROSA,66
3231,2022-09-17,BORRACHA,ACALME,61
3232,2022-07-07,CAFE,CHIMBALAIE,104
3233,2022-07-16,PLASTICO,PILAO,146
3234,2022-04-27,CANETA,DOLLY,149
3235,2022-07-31,FARINHA,PILAO,149
3236,2022-08-30,CANETA,ACALME,113
3237,2023-01-10,PLASTICO,MACAXEIRA,66
3238,2022-07-10,BORRACHA,SANTAROSA,149
3239,2022-05-31,CANETA,XOQUE,52
3240,2022-04-12,ADESIVO,SANTAROSA,139
3241,2022-06-05,PLASTICO,XOQUE,53
3242,2022-12-01,PAPEL,DOLLY,63
3243,2022-08-28,CAFE,MACAXEIRA,103
3244,2022-11-21,BORRACHA,CHIMBALAIE,69
3245,2022-09-19,BORRACHA,ACALME,147
3246,2022-05-29,BORRACHA,MACAXEIRA,76
3247,2022-12-12,BORRACHA,MACAXEIRA,68
3248,2022-04-15,CANETA,DOLLY,50
3249,2022-01-04,BORRACHA,PILAO,124
3250,2022-09-29,PLASTICO,SANTAROSA,55
3251,2022-10-24,SABAO,DOLLY,78
3252,2023-01-03,PLASTICO,MACAXEIRA,113
3253,2022-02-25,PAPEL,DOLLY,132
3254,2022-10-22,SABAO,PILAO,142
